"ID","Gender","Age","Income","SpendingScore","Profession","Experience","FamilySize","normalized_Age","normalized_Income","normalized_SpendingScore","normalized_FamilySize","labels_kmeansmodel","Cluster_Kmeans_label_name"
1708,"Male",69,79806,73,"Healthcare",0,5,0.501008343686086,-0.630737434110304,0.817789317238546,0.638327532989931,7,"Valuable - Old, 'Poor' "
1709,"Female",89,150187,35,"Healthcare",0,5,1.33819720089746,0.892804922504659,-0.552594240827495,0.638327532989931,3,"Target - Old"
1710,"Female",45,129455,14,"Lawyer",0,3,-0.503618284967561,0.444017889962617,-1.30991147028504,-0.385944063957837,6,"Target - Young"
1711,"Female",75,116813,72,"Entertainment",10,6,0.752165000849498,0.170355644863423,0.781726592026281,1.15046333146381,7,"Valuable - Old, 'Poor' "
1712,"Female",54,95734,39,"Homemaker",8,7,-0.126883299222443,-0.285942920588713,-0.408343339978438,1.6625991299377,8,"Less valuable - Young"
1713,"Male",33,76654,48,"Artist",4,1,-1.00593159929438,-0.698968995299409,-0.0837788130680598,-1.4102156609056,9,"Least valuable"
1714,"Male",67,86289,96,"Artist",1,5,0.417289457964949,-0.49039948639807,1.64723199712062,0.638327532989931,7,"Valuable - Old, 'Poor' "
1715,"Male",26,176147,19,"Healthcare",0,1,-1.29894769931836,1.45476283128294,-1.12959784422372,-1.4102156609056,6,"Target - Young"
1717,"Male",65,186673,51,"Doctor",1,1,0.333570572243812,1.68261987857879,0.0244093625687329,-1.4102156609056,2,"Most valuable - Old, Rich"
1718,"Female",94,131521,62,"Artist",0,6,1.5474944152003,0.488740734320704,0.421099339903639,1.15046333146381,7,"Valuable - Old, 'Poor' "
1719,"Female",95,50223,15,"Entertainment",8,1,1.58935385806087,-1.27112267353203,-1.27384874507278,-1.4102156609056,5,"Less valuable - Old"
1720,"Female",48,74308,23,"Entertainment",1,2,-0.378039956385855,-0.749753018950944,-0.985346943374665,-0.89807986243172,9,"Least valuable"
1721,"Female",41,155881,22,"Lawyer",0,7,-0.671056056409835,1.01606333285071,-1.02140966858693,1.6625991299377,8,"Less valuable - Young"
1722,"Female",92,168303,16,"Executive",9,4,1.46377552947916,1.28496322279077,-1.23778601986051,0.126191734516047,3,"Target - Old"
1723,"Male",44,182748,58,"Engineer",1,7,-0.545477727828129,1.59765513312599,0.276848439054582,1.6625991299377,1,"Most valuable - Young, Rich"
1724,"Female",35,52374,73,"Artist",1,1,-0.922212713573247,-1.224559828317,0.817789317238546,-1.4102156609056,4,"Valuable - Young, 'Poor'"
1725,"Female",34,86154,17,"Doctor",1,2,-0.964072156433815,-0.493321840700268,-1.20172329464825,-0.89807986243172,9,"Least valuable"
1726,"Female",52,163612,51,"Executive",0,5,-0.21060218494358,1.1834168225566,0.0244093625687329,0.638327532989931,1,"Most valuable - Young, Rich"
1727,"Female",64,64756,17,"Marketing",10,1,0.291711129383243,-0.956525821133154,-1.20172329464825,-1.4102156609056,5,"Less valuable - Old"
1728,"Male",62,185257,58,"Artist",1,4,0.207992243662106,1.65196762900907,0.276848439054582,0.126191734516047,1,"Most valuable - Young, Rich"
1729,"Male",58,78669,75,"Artist",1,7,0.0405544722198314,-0.655350151455486,0.889914767663074,1.6625991299377,7,"Valuable - Old, 'Poor' "
1731,"Female",65,92135,49,"Homemaker",6,4,0.333570572243812,-0.36385072157843,-0.0477160878557955,0.126191734516047,5,"Less valuable - Old"
1732,"Male",20,103195,68,"Doctor",0,7,-1.55010435648178,-0.124434139487219,0.637475691177225,1.6625991299377,8,"Less valuable - Young"
1733,"Female",21,161663,36,"Executive",1,7,-1.50824491362121,1.14122668526042,-0.51653151561523,1.6625991299377,1,"Most valuable - Young, Rich"
1734,"Female",79,57039,34,"Artist",2,6,0.919602772291772,-1.12357625187437,-0.588656966039759,1.15046333146381,7,"Valuable - Old, 'Poor' "
1735,"Female",91,54754,4,"Artist",0,2,1.4219160866186,-1.17303980432269,-1.67053872240769,-0.89807986243172,5,"Less valuable - Old"
1736,"Female",92,136531,76,"Engineer",1,4,1.46377552947916,0.59719254953562,0.925977492875338,0.126191734516047,2,"Most valuable - Old, Rich"
1737,"Male",62,120838,79,"Artist",1,4,0.207992243662106,0.257485097206744,1.03416566851213,0.126191734516047,7,"Valuable - Old, 'Poor' "
1738,"Male",94,127927,48,"Doctor",0,4,1.5474944152003,0.410941168675513,-0.0837788130680598,0.126191734516047,3,"Target - Old"
1740,"Female",53,145498,66,"Artist",8,4,-0.168742742083012,0.791301816408304,0.565350240752696,0.126191734516047,1,"Most valuable - Young, Rich"
1742,"Female",92,152429,76,"Entertainment",0,2,1.46377552947916,0.941337650990056,0.925977492875338,-0.89807986243172,2,"Most valuable - Old, Rich"
1744,"Female",31,147447,23,"Doctor",6,7,-1.08965048501552,0.833491953704485,-0.985346943374665,1.6625991299377,8,"Less valuable - Young"
1745,"Female",93,74467,33,"Lawyer",5,1,1.50563497233973,-0.746311134995022,-0.624719691252023,-1.4102156609056,5,"Less valuable - Old"
1746,"Female",66,127410,37,"Engineer",8,2,0.37543001510438,0.399749634051539,-0.480468790402966,-0.89807986243172,6,"Target - Young"
1747,"Male",49,91290,44,"Healthcare",7,7,-0.336180513525286,-0.382142494803301,-0.228029713917117,1.6625991299377,8,"Less valuable - Young"
1748,"Female",64,92812,97,"Artist",5,7,0.291711129383243,-0.349195655929628,1.68329472233289,1.6625991299377,7,"Valuable - Old, 'Poor' "
1749,"Female",27,170166,18,"Artist",10,4,-1.2570882564578,1.32529171216111,-1.16566056943599,0.126191734516047,6,"Target - Young"
1750,"Female",33,150823,75,"Artist",4,1,-1.00593159929438,0.906572458328349,0.889914767663074,-1.4102156609056,4,"Valuable - Young, 'Poor'"
1751,"Male",79,95839,30,"Executive",7,2,0.919602772291772,-0.28366997835367,-0.732907866888816,-0.89807986243172,5,"Less valuable - Old"
1753,"Female",22,153024,91,"Artist",10,7,-1.46638547076064,0.954217656988634,1.4669183710593,1.6625991299377,1,"Most valuable - Young, Rich"
1756,"Male",81,141471,45,"Artist",8,6,1.00332165801291,0.704129069927173,-0.191966988704852,1.15046333146381,3,"Target - Old"
1757,"Male",69,76155,14,"Healthcare",8,7,0.501008343686086,-0.70977088268309,-1.30991147028504,1.6625991299377,8,"Less valuable - Young"
1759,"Female",61,139520,39,"Artist",8,4,0.166132800801537,0.661895638493181,-0.408343339978438,0.126191734516047,6,"Target - Young"
1760,"Male",62,182631,52,"Artist",5,3,0.207992243662106,1.59512242606408,0.0604720877809971,-0.385944063957837,6,"Target - Young"
1761,"Female",95,177134,78,"Healthcare",10,2,1.58935385806087,1.47612848829235,0.998102943299867,-0.89807986243172,2,"Most valuable - Old, Rich"
1762,"Female",32,181703,54,"Lawyer",6,2,-1.04779104215495,1.57503394612008,0.132597538205526,-0.89807986243172,6,"Target - Young"
1765,"Female",63,176783,40,"Doctor",9,4,0.249851686522674,1.46853036710663,-0.372280614766174,0.126191734516047,6,"Target - Young"
1766,"Male",75,59741,67,"Artist",10,5,0.752165000849498,-1.0650858716926,0.60141296596496,0.638327532989931,7,"Valuable - Old, 'Poor' "
1767,"Female",43,156567,89,"Engineer",7,6,-0.587337170688698,1.03091322211966,1.39479292063477,1.15046333146381,1,"Most valuable - Young, Rich"
1768,"Female",29,110309,21,"Artist",6,2,-1.17336937073666,0.0295631087041799,-1.05747239379919,-0.89807986243172,6,"Target - Young"
1769,"Female",82,111077,55,"Artist",9,7,1.04518110087348,0.0461880576233525,0.16866026341779,1.6625991299377,7,"Valuable - Old, 'Poor' "
1770,"Female",87,170333,96,"Entertainment",4,2,1.25447831517632,1.32890677266827,1.64723199712062,-0.89807986243172,2,"Most valuable - Old, Rich"
1771,"Male",66,183339,39,"Artist",7,4,0.37543001510438,1.61044855084895,-0.408343339978438,0.126191734516047,6,"Target - Young"
1772,"Female",99,84167,46,"Artist",10,7,1.75679162950314,-0.536334566614846,-0.155904263492588,1.6625991299377,7,"Valuable - Old, 'Poor' "
1773,"Female",54,184815,50,"Lawyer",6,3,-0.126883299222443,1.64239962455298,-0.0116533626435313,-0.385944063957837,6,"Target - Young"
1774,"Female",49,122556,74,"Artist",9,7,-0.336180513525286,0.294674761585831,0.85385204245081,1.6625991299377,1,"Most valuable - Young, Rich"
1775,"Female",60,174768,66,"Entertainment",9,2,0.124273357940969,1.42491152326271,0.565350240752696,-0.89807986243172,2,"Most valuable - Old, Rich"
1776,"Male",75,172309,82,"Executive",4,1,0.752165000849498,1.37168138082489,1.14235384414892,-1.4102156609056,2,"Most valuable - Old, Rich"
1777,"Male",77,117920,4,"Doctor",10,4,0.835883886570635,0.19431895014145,-1.67053872240769,0.126191734516047,3,"Target - Old"
1778,"Male",34,134882,61,"Artist",10,3,-0.964072156433815,0.56149653291099,0.385036614691375,-0.385944063957837,1,"Most valuable - Young, Rich"
1779,"Female",63,77259,11,"Lawyer",6,6,0.249851686522674,-0.68587251861178,-1.41809964592184,1.15046333146381,8,"Less valuable - Young"
1780,"Male",38,170019,38,"Artist",7,2,-0.796634384991541,1.32210959303204,-0.444406065190702,-0.89807986243172,6,"Target - Young"
1781,"Female",68,176884,94,"Engineer",10,2,0.459148900825518,1.47071672106606,1.57510654669609,-0.89807986243172,2,"Most valuable - Old, Rich"
1782,"Female",80,106709,93,"Marketing",10,2,0.961462215152341,-0.048366339354442,1.53904382148383,-0.89807986243172,2,"Most valuable - Old, Rich"
1784,"Female",86,90228,68,"Engineer",7,5,1.21261887231575,-0.405131681980594,0.637475691177225,0.638327532989931,7,"Valuable - Old, 'Poor' "
1786,"Male",56,131911,42,"Healthcare",7,7,-0.0431644135013059,0.497183091193722,-0.300155164341645,1.6625991299377,8,"Less valuable - Young"
1789,"Female",58,51416,46,"Unknown",7,5,0.0405544722198314,-1.24529772032816,-0.155904263492588,0.638327532989931,8,"Less valuable - Young"
1792,"Female",55,106153,62,"Artist",10,1,-0.0850238563618745,-0.0604021096657181,0.421099339903639,-1.4102156609056,4,"Valuable - Young, 'Poor'"
1794,"Female",22,101474,14,"Homemaker",10,2,-1.46638547076064,-0.161688745073021,-1.30991147028504,-0.89807986243172,9,"Least valuable"
1796,"Female",70,57596,96,"Artist",4,1,0.542867786546655,-1.11151883449419,1.64723199712062,-1.4102156609056,4,"Valuable - Young, 'Poor'"
1797,"Female",67,78489,81,"Artist",7,5,0.417289457964949,-0.659246623858417,1.10629111893666,0.638327532989931,7,"Valuable - Old, 'Poor' "
1798,"Male",50,112957,71,"Executive",5,3,-0.294321070664718,0.0868845471650773,0.745663866814017,-0.385944063957837,4,"Valuable - Young, 'Poor'"
1799,"Male",72,82377,37,"Engineer",9,2,0.626586672267792,-0.575082819955105,-0.480468790402966,-0.89807986243172,5,"Less valuable - Old"
1800,"Male",76,82315,53,"Engineer",6,1,0.794024443710066,-0.576424938227226,0.0965348129932613,-1.4102156609056,5,"Less valuable - Old"
1801,"Male",80,93253,51,"Artist",4,5,0.961462215152341,-0.339649298542447,0.0244093625687329,0.638327532989931,7,"Valuable - Old, 'Poor' "
1802,"Male",20,189650,60,"Lawyer",8,4,-1.55010435648178,1.74706320270949,0.348973889479111,0.126191734516047,1,"Most valuable - Young, Rich"
1803,"Female",89,114858,53,"Artist",10,1,1.33819720089746,0.128035625153811,0.0965348129932613,-1.4102156609056,5,"Less valuable - Old"
1804,"Female",18,62151,18,"Artist",8,2,-1.63382324220291,-1.01291643563113,-1.16566056943599,-0.89807986243172,9,"Least valuable"
1805,"Female",75,135159,12,"Engineer",7,6,0.752165000849498,0.567492770997723,-1.38203692070957,1.15046333146381,3,"Target - Old"
1807,"Female",79,123064,41,"Artist",10,4,0.919602772291772,0.305671472589658,-0.336217889553909,0.126191734516047,3,"Target - Old"
1808,"Female",31,181773,40,"Healthcare",8,1,-1.08965048501552,1.57654924094345,-0.372280614766174,-1.4102156609056,6,"Target - Young"
1809,"Male",92,171794,65,"Artist",6,5,1.46377552947916,1.36053314033873,0.529287515540432,0.638327532989931,3,"Target - Old"
1811,"Male",94,65483,84,"Marketing",10,7,1.5474944152003,-0.940788402039094,1.21447929457345,1.6625991299377,7,"Valuable - Old, 'Poor' "
1812,"Female",35,145654,22,"Executive",6,3,-0.922212713573247,0.794678759157511,-1.02140966858693,-0.385944063957837,6,"Target - Young"
1813,"Female",68,91609,43,"Entertainment",8,1,0.459148900825518,-0.375237079822551,-0.264092439129381,-1.4102156609056,5,"Less valuable - Old"
1814,"Female",29,53002,73,"Lawyer",5,5,-1.17336937073666,-1.21096546904455,0.817789317238546,0.638327532989931,4,"Valuable - Young, 'Poor'"
1815,"Male",87,115699,61,"Healthcare",9,1,1.25447831517632,0.146240810103061,0.385036614691375,-1.4102156609056,2,"Most valuable - Old, Rich"
1816,"Male",33,149609,44,"Executive",9,2,-1.00593159929438,0.880292916677469,-0.228029713917117,-0.89807986243172,6,"Target - Young"
1817,"Female",29,165254,7,"Executive",9,7,-1.17336937073666,1.2189613096989,-1.56235054677089,1.6625991299377,8,"Less valuable - Young"
1818,"Male",43,50418,49,"Healthcare",5,1,-0.587337170688698,-1.26690149509552,-0.0477160878557955,-1.4102156609056,9,"Least valuable"
1819,"Male",43,103531,90,"Artist",10,5,-0.587337170688698,-0.117160724335081,1.43085564584704,0.638327532989931,4,"Valuable - Young, 'Poor'"
1820,"Female",66,184060,98,"Artist",10,5,0.37543001510438,1.62605608752958,1.71935744754515,0.638327532989931,1,"Most valuable - Young, Rich"
1821,"Male",23,75961,70,"Executive",5,7,-1.42452602790007,-0.713970414050694,0.709601141601753,1.6625991299377,8,"Less valuable - Young"
1822,"Male",87,174163,28,"Artist",4,2,1.25447831517632,1.41181504657508,-0.805033317313344,-0.89807986243172,6,"Target - Young"
1823,"Female",81,105255,54,"Executive",8,3,1.00332165801291,-0.0798411775425632,0.132597538205526,-0.385944063957837,5,"Less valuable - Old"
1824,"Male",42,51860,4,"Lawyer",4,5,-0.629196613549266,-1.23568642173426,-1.67053872240769,0.638327532989931,8,"Less valuable - Young"
1825,"Female",32,185218,83,"Healthcare",4,6,-1.04779104215495,1.65112339332177,1.17841656936119,1.15046333146381,1,"Most valuable - Young, Rich"
1827,"Female",91,134665,66,"Artist",7,2,1.4219160866186,0.556799118958567,0.565350240752696,-0.89807986243172,2,"Most valuable - Old, Rich"
1828,"Male",95,91352,9,"Doctor",7,3,1.58935385806087,-0.38080037653118,-1.49022509634636,-0.385944063957837,5,"Less valuable - Old"
1830,"Female",20,113767,88,"Artist",6,2,-1.55010435648178,0.104418672978267,1.35873019542251,-0.89807986243172,4,"Valuable - Young, 'Poor'"
1832,"Female",84,99418,27,"Artist",4,2,1.12889998659462,-0.206195118742057,-0.841096042525608,-0.89807986243172,5,"Less valuable - Old"
1833,"Male",54,56215,34,"Healthcare",10,4,-0.126883299222443,-1.14141343665223,-0.588656966039759,0.126191734516047,9,"Least valuable"
1835,"Female",90,62504,99,"Artist",10,4,1.38005664375803,-1.0052750203076,1.75542017275742,0.126191734516047,7,"Valuable - Old, 'Poor' "
1836,"Female",19,151382,38,"Lawyer",1,1,-1.59196379934234,0.91867316984634,-0.444406065190702,-1.4102156609056,6,"Target - Young"
1837,"Female",91,156574,96,"Marketing",0,7,1.4219160866186,1.031064751602,1.64723199712062,1.6625991299377,7,"Valuable - Old, 'Poor' "
1838,"Female",90,60998,35,"Entertainment",1,7,1.38005664375803,-1.03787550607879,-0.552594240827495,1.6625991299377,7,"Valuable - Old, 'Poor' "
1839,"Female",60,108509,36,"Doctor",0,2,0.124273357940969,-0.00940161532513108,-0.51653151561523,-0.89807986243172,5,"Less valuable - Old"
1840,"Female",68,85540,49,"Homemaker",9,1,0.459148900825518,-0.506613141008044,-0.0477160878557955,-1.4102156609056,5,"Less valuable - Old"
1841,"Female",43,73915,47,"Artist",11,2,-0.587337170688698,-0.758260317030677,-0.119841538280324,-0.89807986243172,9,"Least valuable"
1842,"Male",52,148901,77,"Healthcare",4,4,-0.21060218494358,0.864966791892607,0.962040218087603,0.126191734516047,1,"Most valuable - Young, Rich"
1843,"Male",81,152602,91,"Entertainment",0,1,1.00332165801291,0.945082593910651,1.4669183710593,-1.4102156609056,2,"Most valuable - Old, Rich"
1844,"Female",54,58999,22,"Entertainment",7,3,-0.126883299222443,-1.08114799682023,-1.02140966858693,-0.385944063957837,9,"Least valuable"
1845,"Female",43,133740,37,"Artist",5,4,-0.587337170688698,0.536775580221283,-0.480468790402966,0.126191734516047,6,"Target - Young"
1846,"Female",20,113217,41,"Lawyer",9,1,-1.55010435648178,0.0925127850804222,-0.336217889553909,-1.4102156609056,9,"Least valuable"
1847,"Female",71,60209,46,"Artist",1,3,0.584727229407223,-1.05495504344497,-0.155904263492588,-0.385944063957837,5,"Less valuable - Old"
1848,"Female",26,145491,72,"Entertainment",9,5,-1.29894769931836,0.791150286925968,0.781726592026281,0.638327532989931,1,"Most valuable - Young, Rich"
1849,"Female",75,61393,65,"Doctor",7,5,0.752165000849498,-1.02932491386125,0.529287515540432,0.638327532989931,7,"Valuable - Old, 'Poor' "
1850,"Female",52,133252,55,"Artist",1,1,-0.21060218494358,0.526211810595558,0.16866026341779,-1.4102156609056,6,"Target - Young"
1851,"Female",40,187234,14,"Doctor",0,5,-0.712915499270404,1.69476388423459,-1.30991147028504,0.638327532989931,6,"Target - Young"
1853,"Female",46,165810,38,"Healthcare",3,5,-0.461758842106992,1.23099708001017,-0.444406065190702,0.638327532989931,1,"Most valuable - Young, Rich"
1854,"Male",98,125181,30,"Artist",0,7,1.71493218664258,0.351498317461909,-0.732907866888816,1.6625991299377,3,"Target - Old"
1855,"Female",84,56809,96,"Healthcare",1,2,1.12889998659462,-1.12855507772256,1.64723199712062,-0.89807986243172,4,"Valuable - Young, 'Poor'"
1856,"Male",35,69419,68,"Healthcare",9,1,-0.922212713573247,-0.855585538828334,0.637475691177225,-1.4102156609056,4,"Valuable - Young, 'Poor'"
1857,"Female",78,70689,54,"Artist",1,4,0.877743329431204,-0.828093761318764,0.132597538205526,0.126191734516047,5,"Less valuable - Old"
1858,"Male",64,55011,53,"Artist",1,7,0.291711129383243,-1.16747650761406,0.0965348129932613,1.6625991299377,7,"Valuable - Old, 'Poor' "
1859,"Female",98,87955,79,"Engineer",0,2,1.71493218664258,-0.454335469602052,1.03416566851213,-0.89807986243172,2,"Most valuable - Old, Rich"
1860,"Male",66,153660,24,"Healthcare",0,5,0.37543001510438,0.967985192812324,-0.949284218162401,0.638327532989931,3,"Target - Old"
1861,"Male",32,104494,28,"Healthcare",6,4,-1.04779104215495,-0.0963145969793997,-0.805033317313344,0.126191734516047,8,"Less valuable - Young"
1862,"Male",22,184443,44,"Executive",3,7,-1.46638547076064,1.63434691492026,-0.228029713917117,1.6625991299377,1,"Most valuable - Young, Rich"
1864,"Female",22,88729,81,"Engineer",1,1,-1.46638547076064,-0.437580638269448,1.10629111893666,-1.4102156609056,4,"Valuable - Young, 'Poor'"
1866,"Male",24,51604,4,"Artist",0,2,-1.3826665850395,-1.24122807137399,-1.67053872240769,-0.89807986243172,9,"Least valuable"
1868,"Female",52,125508,15,"Artist",1,6,-0.21060218494358,0.3585769089939,-1.27384874507278,1.15046333146381,8,"Less valuable - Young"
1869,"Male",62,186157,54,"Healthcare",1,1,0.207992243662106,1.67144999102372,0.132597538205526,-1.4102156609056,2,"Most valuable - Old, Rich"
